,도로조건,계약면적(㎡),건축년도,year,month,coivd,price_per_m2,전월세구분_월세,전월세구분_전세
1636,8,66.77,1973,2019,2,0,29.953571963456643,False,True
1637,8,91.26,2016,2019,6,0,131.49243918474687,False,True
1638,12,162.0,2018,2019,7,0,61.72839506172839,False,True
1639,12,23.0,2017,2019,2,0,328.6521739130435,True,False
1640,25,23.86,2018,2019,2,0,464.7108130762783,True,False
1641,25,24.0,2015,2019,12,0,291.6666666666667,True,False
1642,12,24.0,2012,2019,11,0,187.5,False,True
1643,25,25.0,2016,2019,11,0,294.36,True,False
1644,12,25.0,2016,2019,5,0,235.84,True,False
1645,12,25.0,2018,2019,1,0,268.32,True,False
1646,12,25.0,2018,2019,1,0,338.88,True,False
1647,25,25.3,2019,2019,2,0,385.9683794466403,True,False
1648,25,26.0,2016,2019,7,0,196.57692307692307,True,False
1649,25,26.4,2016,2019,9,0,271.47727272727275,True,False
1650,25,26.4,2011,2019,1,0,189.3939393939394,False,True
1651,12,27.0,2018,2019,1,0,304.0,True,False
1652,12,27.0,2016,2019,7,0,275.7037037037037,True,False
1653,12,27.0,2016,2019,2,0,185.1851851851852,False,True
1654,25,28.0,2016,2019,11,0,271.0,True,False
1655,12,28.0,2019,2019,12,0,295.17857142857144,True,False
1656,12,29.7,2016,2019,12,0,278.2828282828283,True,False
1657,12,30.0,2019,2019,7,0,253.7,True,False
1658,12,30.0,2016,2019,12,0,229.4,True,False
1659,25,30.0,2011,2019,5,0,231.43333333333334,True,False
1660,12,30.0,2016,2019,6,0,280.8333333333333,True,False
1661,12,30.0,2017,2019,2,0,338.23333333333335,True,False
1662,12,30.0,2019,2019,5,0,323.26666666666665,True,False
1663,12,30.0,2016,2019,1,0,222.0,True,False
1664,12,30.0,2012,2019,2,0,240.2,True,False
1665,12,30.0,2017,2019,8,0,343.93333333333334,True,False
1666,12,30.0,2016,2019,6,0,259.06666666666666,True,False
1667,12,30.0,2019,2019,7,0,100.0,False,True
1668,12,30.0,2016,2019,5,0,166.66666666666666,False,True
1669,12,32.44,2016,2019,1,0,164.24167694204687,True,False
1670,12,33.0,2016,2019,9,0,228.96969696969697,True,False
1671,12,33.0,2016,2019,12,0,279.8484848484849,True,False
1672,12,33.0,2016,2019,1,0,241.57575757575756,True,False
1673,12,33.0,2016,2019,1,0,241.57575757575756,True,False
1674,12,33.0,2017,2019,7,0,252.5151515151515,True,False
1675,25,33.0,2011,2019,3,0,208.54545454545453,True,False
1676,12,33.0,2015,2019,2,0,250.45454545454547,True,False
1677,12,33.0,2017,2019,2,0,301.24242424242425,True,False
1678,25,33.0,2019,2019,1,0,304.75757575757575,True,False
1679,12,33.0,2017,2019,10,0,189.8181818181818,True,False
1680,12,33.0,2018,2019,1,0,199.54545454545453,True,False
1681,12,33.0,2016,2019,9,0,250.84848484848484,True,False
1682,12,33.0,2017,2019,9,0,284.5151515151515,True,False
1683,12,33.0,2016,2019,4,0,289.6060606060606,True,False
1684,25,33.0,2016,2019,11,0,250.45454545454547,True,False
1685,12,33.0,2019,2019,2,0,166.66666666666666,False,True
1686,12,33.33,2017,2019,2,0,257.6657665766577,True,False
1687,12,33.33,2017,2019,4,0,135.01350135013502,False,True
1688,12,34.0,2018,2019,5,0,206.7058823529412,True,False
1689,12,35.0,2016,2019,1,0,171.42857142857142,False,True
1690,12,35.0,2019,2019,1,0,171.42857142857142,False,True
1691,12,36.0,2014,2019,9,0,199.08333333333334,True,False
1692,12,36.0,2004,2019,7,0,165.11111111111111,True,False
1693,12,36.0,2018,2019,12,0,275.97222222222223,True,False
1694,12,36.0,2018,2019,3,0,251.63888888888889,True,False
1695,12,36.3,2017,2019,7,0,171.40495867768595,True,False
1696,12,36.36,2017,2019,1,0,123.76237623762377,False,True
1697,12,36.7,2013,2019,1,0,108.99182561307902,False,True
1698,12,38.0,2017,2019,4,0,264.6578947368421,True,False
1699,12,38.0,2019,2019,5,0,261.1842105263158,True,False
1700,12,39.0,2016,2019,4,0,193.02564102564102,True,False
1701,12,39.0,2016,2019,4,0,186.25641025641025,True,False
1702,12,39.0,2018,2019,7,0,235.6153846153846,True,False
1703,12,39.6,2019,2019,6,0,204.87373737373736,True,False
1704,12,39.6,2017,2019,10,0,212.75252525252523,True,False
1705,12,40.0,2016,2019,1,0,235.625,True,False
1706,12,40.0,2018,2019,4,0,198.575,True,False
1707,12,40.0,2013,2019,4,0,238.925,True,False
1708,12,40.0,2014,2019,6,0,100.0,False,True
1709,12,42.0,2017,2019,11,0,191.88095238095238,True,False
1710,12,42.9,2010,2019,2,0,151.51515151515153,False,True
1711,12,43.0,2018,2019,1,0,155.32558139534885,True,False
1712,12,43.0,2016,2019,5,0,198.32558139534885,True,False
1713,25,45.0,2011,2019,1,0,133.33333333333334,False,True
1714,12,48.5,2017,2019,3,0,248.63917525773195,True,False
1715,25,49.5,2011,2019,10,0,147.31313131313132,True,False
1716,12,49.5,2012,2019,9,0,131.31313131313132,False,True
1717,25,50.0,2014,2019,8,0,184.54,True,False
1718,12,50.0,2016,2019,5,0,223.78,True,False
1719,12,50.0,2016,2019,7,0,204.44,True,False
1720,8,50.0,2014,2019,9,0,134.44,True,False
1721,25,50.0,2011,2019,1,0,152.64,True,False
1722,25,50.0,2016,2019,5,0,162.64,True,False
1723,25,50.0,2011,2019,12,0,130.0,False,True
1724,25,50.0,2016,2019,4,0,140.0,False,True
1725,8,52.0,2014,2019,4,0,152.75,True,False
1726,12,52.9,2012,2019,11,0,145.1039697542533,True,False
1727,12,52.9,2012,2019,11,0,122.8733459357278,False,True
1728,12,53.0,2016,2019,11,0,227.52830188679246,True,False
1729,12,53.0,2013,2019,12,0,113.20754716981132,False,True
1730,8,53.66,2014,2019,11,0,156.09392471114424,True,False
1731,8,53.66,2014,2019,11,0,156.09392471114424,True,False
1732,12,54.6,2016,2019,11,0,187.45421245421244,True,False
1733,25,55.0,2011,2019,12,0,118.18181818181819,False,True
1734,12,55.0,2012,2019,10,0,127.27272727272727,False,True
1735,12,55.0,2016,2019,11,0,127.27272727272727,False,True
1736,12,55.0,2016,2019,6,0,109.0909090909091,False,True
1737,12,56.0,2017,2019,11,0,221.64285714285714,True,False
1738,12,56.0,2013,2019,3,0,173.32142857142858,True,False
1739,25,56.0,2016,2019,7,0,162.69642857142858,True,False
1740,12,56.0,2018,2019,9,0,261.9107142857143,True,False
1741,25,56.0,2013,2019,7,0,107.14285714285714,False,True
1742,12,56.0,2016,2019,8,0,125.0,False,True
1743,12,56.0,2017,2019,4,0,142.85714285714286,False,True
1744,25,56.0,2018,2019,3,0,107.14285714285714,False,True
1745,12,56.1,2019,2019,1,0,203.13725490196077,True,False
1746,12,56.1,2017,2019,10,0,151.5151515151515,False,True
1747,12,56.1,2018,2019,1,0,178.25311942959001,False,True
1748,12,56.17,2017,2019,2,0,231.44027060708564,False,True
1749,12,56.55,2019,2019,8,0,150.30946065428824,False,True
1750,12,56.88,2012,2019,5,0,123.06610407876231,False,True
1751,25,57.0,2015,2019,12,0,203.2982456140351,True,False
1752,12,57.0,2015,2019,11,0,149.12280701754386,False,True
1753,25,57.0,2016,2019,2,0,149.12280701754386,False,True
1754,12,57.0,2015,2019,11,0,149.12280701754386,False,True
1755,12,57.52,2015,2019,9,0,206.6933240611961,True,False
1756,12,57.76,2012,2019,12,0,147.66274238227146,True,False
1757,12,58.0,2016,2019,12,0,252.0344827586207,True,False
1758,8,58.0,2019,2019,11,0,146.55172413793105,False,True
1759,25,58.0,2013,2019,11,0,86.20689655172414,False,True
1760,8,58.9,2019,2019,10,0,161.76570458404075,True,False
1761,12,59.0,2016,2019,3,0,184.4406779661017,True,False
1762,12,59.0,2016,2019,7,0,192.08474576271186,True,False
1763,12,59.0,2019,2019,11,0,158.52542372881356,True,False
1764,12,59.0,2017,2019,9,0,171.3728813559322,True,False
1765,12,59.0,2017,2019,6,0,173.96610169491527,True,False
1766,12,59.0,2013,2019,10,0,120.88135593220339,True,False
1767,25,59.0,2016,2019,12,0,164.0,True,False
1768,12,59.0,2014,2019,5,0,137.83050847457628,True,False
1769,12,59.0,2016,2019,11,0,152.54237288135593,False,True
1770,25,59.0,2016,2019,11,0,127.11864406779661,False,True
1771,12,59.0,2012,2019,2,0,127.11864406779661,False,True
1772,12,59.0,2014,2019,7,0,118.64406779661017,False,True
1773,25,59.0,2017,2019,8,0,144.0677966101695,False,True
1774,8,59.32,2019,2019,9,0,143.2906271072151,False,True
1775,8,59.32,2019,2019,10,0,134.86176668914362,False,True
1776,8,59.32,2019,2019,11,0,134.86176668914362,False,True
1777,8,59.32,2019,2019,11,0,134.86176668914362,False,True
1778,12,59.4,2016,2019,1,0,160.40404040404042,True,False
1779,12,59.4,2016,2019,3,0,205.4882154882155,True,False
1780,12,59.4,2017,2019,12,0,117.84511784511785,False,True
1781,25,59.4,2016,2019,4,0,151.51515151515153,False,True
1782,25,59.5,2016,2019,11,0,176.9579831932773,True,False
1783,12,59.5,2019,2019,4,0,151.26050420168067,False,True
1784,12,59.76,2016,2019,12,0,218.52409638554218,True,False
1785,12,59.76,2016,2019,12,0,187.01472556894245,True,False
1786,25,60.0,2016,2019,6,0,178.61666666666667,True,False
1787,12,60.0,2016,2019,12,0,193.13333333333333,True,False
1788,12,60.0,2019,2019,3,0,177.93333333333334,True,False
1789,12,60.0,2018,2019,8,0,213.63333333333333,True,False
1790,25,60.0,2018,2019,2,0,200.98333333333332,True,False
1791,25,60.0,2018,2019,2,0,172.55,True,False
1792,12,60.0,2014,2019,3,0,175.48333333333332,True,False
1793,12,60.0,2017,2019,2,0,161.26666666666668,True,False
1794,25,60.0,2016,2019,6,0,177.66666666666666,True,False
1795,12,60.0,2011,2019,10,0,148.75,True,False
1796,12,60.0,2018,2019,10,0,167.61666666666667,True,False
1797,12,60.0,2018,2019,6,0,186.48333333333332,True,False
1798,12,60.0,2019,2019,11,0,173.03333333333333,True,False
1799,25,60.0,2014,2019,9,0,156.48333333333332,True,False
1800,12,60.0,2017,2019,7,0,192.6,True,False
1801,12,60.0,2010,2019,1,0,116.66666666666667,False,True
1802,12,60.0,2017,2019,6,0,125.0,False,True
1803,12,60.0,2017,2019,3,0,133.33333333333334,False,True
1804,12,60.0,2011,2019,2,0,83.33333333333333,False,True
1805,25,60.0,2012,2019,2,0,116.66666666666667,False,True
1806,12,60.0,2010,2019,1,0,116.66666666666667,False,True
1807,12,60.0,2016,2019,4,0,125.0,False,True
1808,12,60.0,2018,2019,6,0,133.33333333333334,False,True
1809,12,60.0,2016,2019,7,0,141.66666666666666,False,True
1810,25,60.0,2018,2019,8,0,166.66666666666666,False,True
1811,12,60.0,2014,2019,11,0,150.0,False,True
1812,12,60.0,2017,2019,2,0,141.66666666666666,False,True
1813,25,60.0,2018,2019,3,0,133.33333333333334,False,True
1814,12,61.0,2018,2019,9,0,183.9672131147541,True,False
1815,12,62.0,2013,2019,8,0,152.5,True,False
1816,12,62.5,2013,2019,10,0,96.0,False,True
1817,8,62.8,1995,2019,9,0,102.61146496815287,True,False
1818,12,63.0,2010,2019,7,0,126.98412698412699,False,True
1819,12,63.0,2010,2019,8,0,79.36507936507937,False,True
1820,25,64.0,2018,2019,4,0,133.25,True,False
1821,12,64.0,2018,2019,6,0,125.0,False,True
1822,8,64.8,1997,2019,7,0,162.03703703703704,True,False
1823,12,65.0,2018,2019,10,0,187.52307692307693,True,False
1824,12,65.0,2003,2019,9,0,76.92307692307692,False,True
1825,12,65.0,2016,2019,8,0,107.6923076923077,False,True
1826,12,65.0,2003,2019,7,0,76.92307692307692,False,True
1827,25,65.0,2018,2019,11,0,138.46153846153845,False,True
1828,25,65.57,2017,2019,4,0,167.75964617965533,False,True
1829,12,66.0,2017,2019,1,0,197.83333333333334,True,False
1830,12,66.0,2013,2019,9,0,159.93939393939394,True,False
1831,25,66.0,2016,2019,11,0,168.0,True,False
1832,12,66.0,2018,2019,1,0,142.36363636363637,True,False
1833,12,66.0,2017,2019,9,0,170.03030303030303,True,False
1834,12,66.0,2017,2019,4,0,202.86363636363637,True,False
1835,12,66.0,2017,2019,4,0,197.83333333333334,True,False
1836,12,66.0,2019,2019,1,0,196.1060606060606,True,False
1837,12,66.0,2014,2019,2,0,164.43939393939394,True,False
1838,25,66.0,2018,2019,5,0,216.12121212121212,True,False
1839,12,66.0,2017,2019,1,0,128.78787878787878,False,True
1840,12,66.0,2017,2019,10,0,121.21212121212122,False,True
1841,12,66.0,2017,2019,1,0,60.60606060606061,False,True
1842,12,66.0,2016,2019,3,0,151.5151515151515,False,True
1843,25,66.0,2011,2019,2,0,136.36363636363637,False,True
1844,12,66.0,2017,2019,5,0,136.36363636363637,False,True
1845,12,66.25,2016,2019,3,0,156.27169811320755,True,False
1846,12,67.0,2017,2019,11,0,177.7910447761194,True,False
1847,12,67.0,2003,2019,11,0,89.55223880597015,False,True
1848,12,68.0,2017,2019,10,0,139.7058823529412,False,True
1849,12,68.0,2017,2019,10,0,139.7058823529412,False,True
1850,8,68.9,2014,2019,5,0,116.11030478955006,False,True
1851,25,69.0,2016,2019,12,0,130.43478260869566,False,True
1852,12,70.0,2015,2019,2,0,165.54285714285714,True,False
1853,25,70.0,2016,2019,2,0,142.85714285714286,False,True
1854,12,71.5,2016,2019,5,0,125.87412587412588,False,True
1855,8,72.0,2014,2019,6,0,111.11111111111111,False,True
1856,8,72.0,2014,2019,6,0,111.11111111111111,False,True
1857,8,72.0,2011,2019,9,0,83.33333333333333,False,True
1858,12,72.0,2017,2019,4,0,111.11111111111111,False,True
1859,12,72.6,2016,2019,11,0,130.85399449035813,False,True
1860,25,73.0,2016,2019,3,0,123.28767123287672,False,True
1861,12,73.0,2014,2019,10,0,164.3835616438356,False,True
1862,12,73.0,2014,2019,10,0,164.3835616438356,False,True
1863,12,73.15,2013,2019,11,0,109.36431989063567,False,True
1864,12,74.0,2017,2019,7,0,108.10810810810811,False,True
1865,12,76.0,2012,2019,10,0,155.1578947368421,True,False
1866,12,76.0,2014,2019,5,0,131.57894736842104,False,True
1867,12,77.85,2010,2019,6,0,109.18432883750803,False,True
1868,12,79.0,2006,2019,6,0,113.92405063291139,False,True
1869,12,80.0,2014,2019,12,0,106.25,False,True
1870,12,80.52,2018,2019,3,0,161.45057128663686,False,True
1871,12,80.88,2011,2019,5,0,86.54797230464887,False,True
1872,25,82.0,2013,2019,3,0,193.6829268292683,True,False
1873,12,83.0,2019,2019,9,0,132.53012048192772,False,True
1874,25,84.0,2016,2019,3,0,168.76190476190476,True,False
1875,12,84.3,2014,2019,6,0,125.56346381969158,True,False
1876,25,84.5,2014,2019,11,0,146.18934911242604,True,False
1877,25,84.69,2014,2019,5,0,94.46215609871295,False,True
1878,12,84.7,2019,2019,10,0,118.06375442739079,False,True
1879,25,84.8,2014,2019,11,0,145.67216981132077,True,False
1880,12,90.0,2018,2019,3,0,215.03333333333333,True,False
1881,12,91.14,2012,2019,5,0,98.74917709019091,False,True
1882,25,92.0,2013,2019,10,0,130.43478260869566,False,True
1883,12,92.0,2014,2019,10,0,130.43478260869566,False,True
1884,12,94.77,2013,2019,3,0,185.58615595652634,True,False
1885,12,95.88,2013,2019,11,0,143.5648727576137,True,False
1886,8,97.74,1995,2019,9,0,88.67403314917128,True,False
1887,25,98.0,2016,2019,3,0,162.0612244897959,True,False
1888,25,98.0,2018,2019,12,0,152.4591836734694,True,False
1889,25,98.44,2013,2019,3,0,118.31572531491264,True,False
1890,12,100.0,2019,2019,9,0,166.67,True,False
1891,12,100.0,2016,2019,11,0,127.06,True,False
1892,25,100.0,2018,2019,7,0,184.44,True,False
1893,12,100.0,2016,2019,4,0,125.0,False,True
1894,25,101.0,2016,2019,9,0,130.9108910891089,True,False
1895,25,108.0,2016,2019,3,0,120.37037037037037,False,True
1896,25,110.0,2015,2019,6,0,121.1,True,False
1897,12,110.0,2014,2019,3,0,118.18181818181819,False,True
1898,25,112.0,2016,2019,9,0,129.96428571428572,True,False
1899,12,112.39,2017,2019,7,0,124.56624254826941,False,True
1900,25,114.2,2017,2019,4,0,201.40105078809106,False,True
1901,25,115.0,2016,2019,7,0,100.0,False,True
1902,12,118.0,2016,2019,11,0,127.11864406779661,False,True
1903,12,118.0,2016,2019,2,0,127.11864406779661,False,True
1904,12,118.5,2017,2019,10,0,147.28270042194092,True,False
1905,12,120.0,2017,2019,11,0,116.175,True,False
1906,12,120.0,2017,2019,11,0,161.275,True,False
1907,12,122.07,2019,2019,4,0,106.49627263045794,False,True
1908,12,122.07,2019,2019,4,0,106.49627263045794,False,True
1909,12,130.0,2016,2019,11,0,119.45384615384616,True,False
1910,12,132.12,2017,2019,11,0,136.23978201634876,False,True
1911,12,132.3,2016,2019,2,0,113.37868480725622,False,True
1912,12,133.67,2012,2019,12,0,178.2299693274482,True,False
1913,12,135.62,2016,2019,5,0,88.48252470137147,False,True
1914,12,140.0,2011,2019,10,0,100.40714285714286,True,False
1915,12,140.0,2014,2019,11,0,99.15714285714286,True,False
1916,12,146.31,2013,2019,8,0,83.8835349600164,True,False
1917,25,148.0,2018,2019,4,0,126.97297297297297,True,False
1918,12,151.8,2017,2019,5,0,109.25559947299077,True,False
1919,12,151.91,2016,2019,3,0,98.74267658481996,False,True
1920,12,186.0,2000,2019,1,0,69.89247311827957,False,True
1921,30,58.0,2018,2019,10,0,188.36206896551724,True,False
1922,25,60.0,2016,2019,3,0,173.53333333333333,True,False
1923,12,60.16,2018,2019,12,0,415.5585106382979,False,True
1924,25,66.0,2016,2019,12,0,172.9090909090909,True,False
1925,8,75.0,2016,2019,11,0,146.66666666666666,False,True
1926,30,78.3,2016,2019,6,0,114.9425287356322,False,True
1927,12,79.24,2017,2019,3,0,138.81877839475013,False,True
1928,12,79.84,2019,2019,9,0,150.3006012024048,False,True
1929,25,80.0,2015,2019,6,0,184.9,True,False
1930,12,81.7,2019,2019,9,0,214.88372093023256,True,False
1931,12,81.8,2019,2019,7,0,201.0268948655257,True,False
1932,12,82.0,2016,2019,11,0,147.0609756097561,True,False
1933,12,84.24,2017,2019,6,0,105.04510921177588,True,False
1934,25,90.0,2016,2019,12,0,154.9,True,False
1935,30,90.0,2016,2019,5,0,109.43333333333334,True,False
1936,25,92.0,2015,2019,11,0,130.43478260869566,False,True
1937,12,95.0,2016,2019,5,0,110.82105263157895,True,False
1938,30,99.0,2016,2019,12,0,150.91919191919192,True,False
1939,8,99.88,2019,2019,12,0,159.0108129755707,True,False
1940,8,99.88,2019,2019,12,0,159.0108129755707,True,False
1941,8,99.88,2019,2019,12,0,159.0108129755707,True,False
1942,25,100.64,2016,2019,11,0,149.04610492845788,False,True
1943,12,102.31,2017,2019,6,0,97.74215619196559,False,True
1944,12,103.78,2017,2019,10,0,154.17228753131624,False,True
1945,12,105.26,2016,2019,3,0,192.23826714801444,True,False
1946,12,107.06,2017,2019,3,0,149.44890715486642,False,True
1947,12,108.0,2017,2019,12,0,222.22222222222223,False,True
1948,12,108.21,2019,2019,2,0,138.6193512614361,False,True
1949,12,115.47,2017,2019,5,0,207.84619381657575,False,True
1950,12,117.18,2015,2019,7,0,187.7453490356716,False,True
1951,12,119.25,2019,2019,12,0,186.9517819706499,True,False
1952,12,119.25,2019,2019,12,0,186.9517819706499,True,False
1953,12,119.92,2016,2019,3,0,150.10006671114076,False,True
1954,12,121.14,2016,2019,12,0,140.82053822024105,True,False
1955,12,122.5,2019,2019,8,0,163.26530612244898,False,True
1956,12,123.23,2019,2019,6,0,162.2981416862777,False,True
1957,12,124.21,2017,2019,9,0,136.86498671604542,False,True
1958,12,124.78,2017,2019,12,0,174.42699150504887,True,False
1959,12,125.0,2018,2019,3,0,128.0,False,True
1960,12,126.82,2017,2019,1,0,173.4742154234348,False,True
1961,12,126.82,2017,2019,3,0,157.70383220312254,False,True
1962,12,126.82,2017,2019,3,0,157.70383220312254,False,True
1963,12,127.0,2017,2019,1,0,188.9763779527559,False,True
1964,12,127.79,2017,2019,1,0,179.98278425541903,False,True
1965,30,130.21,2016,2019,5,0,115.63627985561784,True,False
1966,12,130.29,2016,2019,3,0,138.15335021874282,False,True
1967,25,135.3,2017,2019,2,0,126.08277900960827,True,False
1968,12,141.0,2018,2019,11,0,177.3049645390071,False,True
1969,25,147.98,2018,2019,9,0,131.39613461278552,True,False
1970,8,163.38,2017,2019,12,0,134.65540457828376,False,True
1971,12,170.0,2018,2019,2,0,135.2941176470588,False,True
1972,12,11.5,2004,2019,6,0,715.2173913043479,True,False
1973,12,15.0,2017,2019,7,0,508.8666666666667,True,False
1974,12,15.0,2016,2019,2,0,490.6,True,False
1975,8,15.0,2016,2019,7,0,494.06666666666666,True,False
1976,12,15.0,2017,2019,12,0,345.06666666666666,True,False
1977,12,15.12,2013,2019,2,0,442.32804232804233,True,False
1978,12,15.19,2011,2019,1,0,516.1290322580645,True,False
1979,12,16.5,2016,2019,8,0,402.72727272727275,True,False
1980,8,18.2,2011,2019,1,0,433.95604395604397,True,False
1981,12,19.4,2014,2019,7,0,364.27835051546396,True,False
1982,8,20.0,2016,2019,9,0,297.2,True,False
1983,12,20.0,2016,2019,8,0,337.25,True,False
1984,8,20.0,2016,2019,10,0,298.0,True,False
1985,8,20.0,2006,2019,1,0,349.6,True,False
1986,8,20.0,2017,2019,7,0,321.1,True,False
1987,12,20.0,2017,2019,3,0,200.0,False,True
1988,8,20.0,2017,2019,8,0,175.0,False,True
1989,25,20.0,2012,2019,2,0,150.0,False,True
1990,12,20.0,2016,2019,2,0,200.0,False,True
1991,12,22.0,2015,2019,6,0,331.45454545454544,True,False
1992,8,22.5,2011,2019,2,0,354.0,True,False
1993,12,23.1,2015,2019,2,0,309.9134199134199,True,False
1994,25,23.1,2017,2019,9,0,327.0995670995671,True,False
1995,8,23.1,2001,2019,3,0,208.05194805194805,True,False
